26	83	1
26	84	1
26	88	1
26	91	2
26	107	1
26	112	1
26	115	1
26	117	1
27	36	1
27	45	1
27	78	1
27	86	1
27	94	1
28	50	1
28	56	1
28	84	1
28	93	1
28	102	1
28	107	1
28	116	1
28	118	1
28	121	1
29	33	1
29	38	1
29	41	1
29	42	1
29	47	1
29	52	1
29	55	2
29	58	1
29	65	1
29	75	2
29	94	1
29	98	1
29	99	1
29	104	2
29	105	1
29	107	1
29	116	1
29	120	1
29	122	1
30	34	1
30	35	1
30	42	1
30	46	1
30	51	1
30	58	1
30	63	1
30	64	1
30	67	1
30	69	1
30	71	2
30	74	1
30	81	1
30	82	2
30	83	1
30	89	1
30	93	1
30	101	1
30	103	2
30	105	1
30	106	1
30	107	1
30	110	1
30	115	2
30	119	1
30	121	2
30	123	1
31	40	1
31	47	1
31	50	1
31	52	1
31	53	1
31	54	1
31	59	1
31	65	1
31	73	1
31	82	1
31	107	1
32	52	1
32	54	1
32	60	1
32	62	1
32	72	1
32	73	1
32	77	1
32	78	1
32	91	1
32	112	1
32	115	1
33	52	1
33	55	1
33	58	1
33	61	1
33	66	1
33	77	1
33	78	1
33	91	1
34	35	2
34	36	1
34	42	1
34	46	2
34	49	1
34	63	2
34	64	2
34	66	1
34	67	2
34	68	1
34	69	2
34	71	2
34	74	2
34	81	2
34	82	2
34	83	3
34	84	1
34	87	1
34	91	1
34	93	2
34	95	1
34	97	1
34	101	2
34	103	2
34	106	2
34	108	1
34	109	1
34	110	2
34	114	1
34	115	2
34	117	1
34	119	2
34	121	1
34	123	1
35	46	2
35	63	2
35	64	1
35	67	2
35	68	1
35	69	2
35	71	2
35	74	2
35	81	2
35	82	2
35	83	2
35	87	1
35	93	2
35	101	2
35	103	2
35	106	2
35	110	2
35	114	1
35	115	2
35	119	2
35	121	1
36	37	1
36	38	1
36	45	1
36	50	1
36	62	1
36	66	1
36	78	1
36	83	1
36	85	1
36	86	2
36	94	1
36	95	1
36	97	1
36	100	1
36	108	1
36	109	1
36	123	1
37	38	1
37	50	1
37	62	1
37	83	1
37	94	1
37	100	1
37	106	1
37	114	1
38	47	1
38	50	1
38	62	1
38	83	1
38	100	1
39	55	1
39	58	2
39	72	1
39	80	2
39	83	1
39	117	1
40	43	2
40	45	1
40	47	1
40	48	2
40	50	1
40	51	1
40	52	3
40	53	2
40	54	2
40	59	1
40	72	1
40	73	1
40	75	1
40	85	1
40	88	2
40	91	2
40	103	1
40	104	1
40	107	2
40	112	2
40	113	1
40	120	1
41	55	1
41	59	1
41	65	1
41	71	1
41	83	1
41	98	1
41	116	1
41	120	1
41	122	2
42	49	1
42	64	1
42	75	1
42	82	1
42	83	1
42	84	1
42	91	1
42	99	1
42	104	1
42	105	1
42	107	1
42	117	1
42	121	1
43	47	1
43	48	2
43	51	1
43	52	1
43	53	1
43	54	1
43	72	1
43	75	1
43	88	2
43	91	2
43	103	1
43	104	1
43	107	1
43	112	2
43	120	1
44	47	1
44	96	1
44	108	1
45	52	1
45	78	1
45	85	1
45	86	1
45	94	1
45	113	1
46	63	2
46	64	1
46	67	2
46	68	1
46	69	2
46	71	2
46	74	2
46	81	2
46	82	2
46	83	2
46	87	1
46	93	2
46	101	2
46	103	2
46	106	2
